 ,Area,Mean,Min,Max
2609,95,255,255,255
2610,84,255,255,255
2611,91,255,255,255
2612,851,255,255,255
2613,2614,255,255,255
2614,74,255,255,255
2615,180,255,255,255
2616,184,255,255,255
2617,450,255,255,255
2618,81,255,255,255
2619,544,255,255,255
2620,55,255,255,255
2621,1092,255,255,255
2622,67,255,255,255
2623,1405,255,255,255
2624,81,255,255,255
2625,67,255,255,255
2626,124,255,255,255
2627,100,255,255,255
2628,4850,255,255,255
2629,1838,255,255,255
2630,98,255,255,255
2631,59,255,255,255
2632,73,255,255,255
2633,778,255,255,255
2634,100,255,255,255
2635,52,255,255,255
2636,387,255,255,255
2637,156,255,255,255
2638,179,255,255,255
2639,55,255,255,255
2640,54,255,255,255
2641,78,255,255,255
2642,243,255,255,255
2643,84,255,255,255
2644,57,255,255,255
2645,1369,255,255,255
2646,123,255,255,255
2647,410,255,255,255
2648,1057,255,255,255
2649,55,255,255,255
2650,687,255,255,255
2651,126,255,255,255
2652,2448,255,255,255
2653,249,255,255,255
2654,52,255,255,255
2655,3375,255,255,255
2656,582,255,255,255
2657,91,255,255,255
2658,71,255,255,255
2659,68,255,255,255
2660,520,255,255,255
2661,634,255,255,255
2662,2572,255,255,255
2663,192,255,255,255
2664,3211,255,255,255
2665,80,255,255,255
2666,712,255,255,255
2667,75,255,255,255
2668,189,255,255,255
2669,59,255,255,255
2670,86,255,255,255
2671,343,255,255,255
2672,208,255,255,255
2673,124,255,255,255
2674,528,255,255,255
2675,59,255,255,255
2676,132,255,255,255
2677,472,255,255,255
2678,81,255,255,255
2679,170,255,255,255
2680,72,255,255,255
2681,125,255,255,255
2682,133,255,255,255
2683,73,255,255,255
2684,75,255,255,255
2685,334,255,255,255
2686,2640,255,255,255
2687,1076,255,255,255
2688,63,255,255,255
2689,1304,255,255,255
2690,78,255,255,255
2691,79,255,255,255
2692,1214,255,255,255
2693,53,255,255,255
2694,73,255,255,255
2695,1283,255,255,255
2696,117,255,255,255
2697,260,255,255,255
2698,106,255,255,255
2699,52,255,255,255
2700,71,255,255,255
2701,79,255,255,255
2702,4866,255,255,255
2703,126,255,255,255
2704,81,255,255,255
2705,868,255,255,255
2706,1276,255,255,255
2707,87,255,255,255
2708,116,255,255,255
2709,104,255,255,255
2710,60,255,255,255
2711,146,255,255,255
2712,110,255,255,255
2713,163,255,255,255
2714,296,255,255,255
2715,103,255,255,255
2716,98,255,255,255
2717,287,255,255,255
2718,1373,255,255,255
2719,2429,255,255,255
2720,4338,255,255,255
2721,241,255,255,255
2722,2462,255,255,255
2723,51,255,255,255
2724,540,255,255,255
2725,56,255,255,255
2726,65,255,255,255
2727,70,255,255,255
2728,498,255,255,255
2729,84,255,255,255
2730,56,255,255,255
2731,1988,255,255,255
2732,141,255,255,255
2733,52,255,255,255
2734,212,255,255,255
2735,75,255,255,255
2736,133,255,255,255
2737,2781,255,255,255
2738,145,255,255,255
2739,473,255,255,255
2740,1235,255,255,255
2741,61,255,255,255
2742,144,255,255,255
2743,149,255,255,255
2744,81,255,255,255
2745,872,255,255,255
2746,78,255,255,255
2747,130,255,255,255
2748,72,255,255,255
2749,999,255,255,255
2750,63,255,255,255
2751,71,255,255,255
2752,67,255,255,255
2753,75,255,255,255
2754,300,255,255,255
2755,79,255,255,255
2756,2765,255,255,255
2757,51,255,255,255
2758,1046,255,255,255
2759,54,255,255,255
2760,783,255,255,255
2761,75,255,255,255
2762,538,255,255,255
2763,103,255,255,255
2764,294,255,255,255
2765,90,255,255,255
2766,1344,255,255,255
2767,63,255,255,255
2768,1254,255,255,255
2769,89,255,255,255
2770,86,255,255,255
2771,5536,255,255,255
2772,52,255,255,255
2773,922,255,255,255
2774,1718,255,255,255
2775,60,255,255,255
2776,80,255,255,255
2777,102,255,255,255
2778,71,255,255,255
2779,122,255,255,255
2780,79,255,255,255
2781,103,255,255,255
2782,50,255,255,255
2783,215,255,255,255
2784,81,255,255,255
2785,55,255,255,255
2786,81,255,255,255
2787,1235,255,255,255
2788,53,255,255,255
2789,134,255,255,255
2790,65,255,255,255
2791,4799,255,255,255
2792,118,255,255,255
2793,665,255,255,255
2794,3267,255,255,255
2795,93,255,255,255
2796,71,255,255,255
2797,168,255,255,255
2798,100,255,255,255
2799,125,255,255,255
2800,464,255,255,255
2801,69,255,255,255
2802,211,255,255,255
2803,179,255,255,255
2804,69,255,255,255
2805,131,255,255,255
2806,873,255,255,255
2807,2487,255,255,255
2808,107,255,255,255
2809,326,255,255,255
2810,100,255,255,255
2811,3112,255,255,255
2812,62,255,255,255
2813,680,255,255,255
2814,144,255,255,255
2815,408,255,255,255
2816,69,255,255,255
2817,84,255,255,255
2818,70,255,255,255
2819,91,255,255,255
2820,82,255,255,255
2821,770,255,255,255
2822,67,255,255,255
2823,1133,255,255,255
2824,125,255,255,255
2825,113,255,255,255
2826,61,255,255,255
2827,51,255,255,255
2828,71,255,255,255
2829,72,255,255,255
2830,67,255,255,255
2831,89,255,255,255
2832,2788,255,255,255
2833,1308,255,255,255
2834,86,255,255,255
2835,1415,255,255,255
2836,1588,255,255,255
2837,1226,255,255,255
2838,61,255,255,255
2839,55,255,255,255
2840,5805,255,255,255
2841,1806,255,255,255
2842,274,255,255,255
2843,127,255,255,255
2844,755,255,255,255
2845,141,255,255,255
2846,106,255,255,255
2847,56,255,255,255
2848,95,255,255,255
2849,178,255,255,255
2850,84,255,255,255
2851,105,255,255,255
2852,52,255,255,255
2853,72,255,255,255
2854,211,255,255,255
2855,56,255,255,255
2856,1158,255,255,255
2857,2545,255,255,255
2858,115,255,255,255
2859,147,255,255,255
2860,58,255,255,255
2861,69,255,255,255
2862,1900,255,255,255
2863,4634,255,255,255
2864,258,255,255,255
2865,77,255,255,255
2866,57,255,255,255
2867,152,255,255,255
2868,88,255,255,255
2869,317,255,255,255
2870,50,255,255,255
2871,175,255,255,255
2872,69,255,255,255
2873,113,255,255,255
2874,979,255,255,255
2875,122,255,255,255
2876,2452,255,255,255
2877,85,255,255,255
2878,67,255,255,255
2879,1146,255,255,255
2880,403,255,255,255
2881,2502,255,255,255
2882,88,255,255,255
2883,609,255,255,255
2884,159,255,255,255
2885,84,255,255,255
2886,63,255,255,255
2887,897,255,255,255
2888,330,255,255,255
2889,299,255,255,255
2890,142,255,255,255
2891,239,255,255,255
2892,72,255,255,255
2893,77,255,255,255
2894,436,255,255,255
2895,87,255,255,255
2896,159,255,255,255
2897,63,255,255,255
2898,86,255,255,255
2899,63,255,255,255
2900,81,255,255,255
2901,61,255,255,255
2902,72,255,255,255
2903,2770,255,255,255
2904,1336,255,255,255
2905,56,255,255,255
2906,1046,255,255,255
2907,132,255,255,255
2908,109,255,255,255
2909,163,255,255,255
2910,67,255,255,255
2911,55,255,255,255
2912,54,255,255,255
2913,73,255,255,255
2914,58,255,255,255
2915,1239,255,255,255
2916,1306,255,255,255
2917,61,255,255,255
2918,128,255,255,255
2919,70,255,255,255
2920,1618,255,255,255
2921,52,255,255,255
2922,6100,255,255,255
2923,51,255,255,255
2924,122,255,255,255
2925,119,255,255,255
2926,849,255,255,255
2927,65,255,255,255
2928,51,255,255,255
2929,257,255,255,255
2930,81,255,255,255
2931,75,255,255,255
2932,120,255,255,255
2933,72,255,255,255
2934,95,255,255,255
2935,213,255,255,255
2936,57,255,255,255
2937,1372,255,255,255
2938,57,255,255,255
2939,5035,255,255,255
2940,61,255,255,255
2941,56,255,255,255
2942,4496,255,255,255
2943,126,255,255,255
2944,94,255,255,255
2945,70,255,255,255
2946,405,255,255,255
2947,81,255,255,255
2948,106,255,255,255
2949,247,255,255,255
2950,50,255,255,255
2951,697,255,255,255
2952,144,255,255,255
2953,79,255,255,255
2954,2332,255,255,255
2955,206,255,255,255
2956,897,255,255,255
2957,74,255,255,255
2958,2743,255,255,255
2959,116,255,255,255
2960,486,255,255,255
2961,341,255,255,255
2962,93,255,255,255
2963,73,255,255,255
2964,52,255,255,255
2965,161,255,255,255
2966,868,255,255,255
2967,85,255,255,255
2968,1779,255,255,255
2969,350,255,255,255
2970,58,255,255,255
2971,51,255,255,255
2972,2916,255,255,255
2973,1783,255,255,255
2974,1291,255,255,255
2975,87,255,255,255
2976,59,255,255,255
2977,128,255,255,255
2978,1362,255,255,255
2979,1214,255,255,255
2980,61,255,255,255
2981,76,255,255,255
2982,78,255,255,255
2983,149,255,255,255
2984,81,255,255,255
2985,1917,255,255,255
2986,62,255,255,255
2987,6639,255,255,255
2988,75,255,255,255
2989,95,255,255,255
2990,139,255,255,255
2991,897,255,255,255
2992,68,255,255,255
2993,79,255,255,255
2994,65,255,255,255
2995,56,255,255,255
2996,51,255,255,255
2997,54,255,255,255
2998,50,255,255,255
2999,58,255,255,255
3000,260,255,255,255
3001,1248,255,255,255
3002,127,255,255,255
3003,4910,255,255,255
3004,72,255,255,255
3005,649,255,255,255
3006,81,255,255,255
3007,77,255,255,255
3008,3939,255,255,255
3009,121,255,255,255
3010,61,255,255,255
3011,84,255,255,255
3012,427,255,255,255
3013,97,255,255,255
3014,2531,255,255,255
3015,494,255,255,255
3016,416,255,255,255
3017,263,255,255,255
3018,892,255,255,255
3019,121,255,255,255
3020,2347,255,255,255
3021,458,255,255,255
3022,58,255,255,255
3023,86,255,255,255
3024,50,255,255,255
3025,73,255,255,255
3026,63,255,255,255
3027,144,255,255,255
3028,68,255,255,255
3029,63,255,255,255
3030,106,255,255,255
3031,355,255,255,255
3032,132,255,255,255
3033,127,255,255,255
3034,1006,255,255,255
3035,71,255,255,255
3036,70,255,255,255
3037,75,255,255,255
3038,126,255,255,255
3039,416,255,255,255
3040,89,255,255,255
3041,55,255,255,255
3042,2886,255,255,255
3043,1480,255,255,255
3044,1020,255,255,255
3045,155,255,255,255
3046,355,255,255,255
3047,52,255,255,255
3048,77,255,255,255
3049,56,255,255,255
3050,50,255,255,255
3051,1447,255,255,255
3052,1155,255,255,255
3053,63,255,255,255
3054,74,255,255,255
3055,69,255,255,255
3056,176,255,255,255
3057,51,255,255,255
3058,50,255,255,255
3059,6637,255,255,255
3060,77,255,255,255
3061,52,255,255,255
3062,1797,255,255,255
3063,833,255,255,255
3064,97,255,255,255
3065,84,255,255,255
3066,61,255,255,255
3067,76,255,255,255
3068,81,255,255,255
3069,90,255,255,255
3070,281,255,255,255
3071,1354,255,255,255
3072,58,255,255,255
3073,2655,255,255,255
3074,54,255,255,255
3075,4045,255,255,255
3076,123,255,255,255
3077,75,255,255,255
3078,712,255,255,255
3079,1903,255,255,255
3080,95,255,255,255
3081,140,255,255,255
3082,156,255,255,255
3083,79,255,255,255
3084,833,255,255,255
3085,72,255,255,255
3086,66,255,255,255
3087,50,255,255,255
3088,67,255,255,255
3089,509,255,255,255
3090,2838,255,255,255
3091,69,255,255,255
3092,141,255,255,255
3093,84,255,255,255
3094,57,255,255,255
3095,993,255,255,255
3096,62,255,255,255
3097,1876,255,255,255
3098,191,255,255,255
3099,424,255,255,255
3100,2553,255,255,255
3101,407,255,255,255
3102,98,255,255,255
3103,110,255,255,255
3104,73,255,255,255
3105,102,255,255,255
3106,218,255,255,255
3107,50,255,255,255
3108,109,255,255,255
3109,57,255,255,255
3110,3157,255,255,255
3111,1282,255,255,255
3112,87,255,255,255
3113,153,255,255,255
3114,1251,255,255,255
3115,77,255,255,255
3116,93,255,255,255
3117,50,255,255,255
3118,50,255,255,255
3119,74,255,255,255
3120,1166,255,255,255
3121,53,255,255,255
3122,1319,255,255,255
3123,60,255,255,255
3124,71,255,255,255
3125,75,255,255,255
3126,6613,255,255,255
3127,1270,255,255,255
3128,126,255,255,255
3129,494,255,255,255
3130,610,255,255,255
3131,95,255,255,255
3132,80,255,255,255
3133,50,255,255,255
3134,52,255,255,255
3135,208,255,255,255
3136,94,255,255,255
3137,91,255,255,255
3138,61,255,255,255
3139,308,255,255,255
3140,50,255,255,255
3141,55,255,255,255
3142,1485,255,255,255
3143,5392,255,255,255
3144,4474,255,255,255
3145,339,255,255,255
3146,57,255,255,255
3147,78,255,255,255
3148,72,255,255,255
3149,928,255,255,255
3150,67,255,255,255
3151,3074,255,255,255
3152,199,255,255,255
3153,858,255,255,255
3154,282,255,255,255
3155,1089,255,255,255
3156,73,255,255,255
3157,97,255,255,255
3158,267,255,255,255
3159,532,255,255,255
3160,1282,255,255,255
3161,53,255,255,255
3162,1539,255,255,255
3163,80,255,255,255
3164,63,255,255,255
3165,197,255,255,255
3166,214,255,255,255
3167,95,255,255,255
3168,99,255,255,255
3169,54,255,255,255
3170,73,255,255,255
3171,186,255,255,255
3172,51,255,255,255
3173,858,255,255,255
3174,407,255,255,255
3175,193,255,255,255
3176,2610,255,255,255
3177,1356,255,255,255
3178,202,255,255,255
3179,1204,255,255,255
3180,120,255,255,255
3181,245,255,255,255
3182,1695,255,255,255
3183,99,255,255,255
3184,63,255,255,255
3185,64,255,255,255
3186,60,255,255,255
3187,1505,255,255,255
3188,220,255,255,255
3189,153,255,255,255
3190,132,255,255,255
3191,1608,255,255,255
3192,6756,255,255,255
3193,50,255,255,255
3194,84,255,255,255
3195,83,255,255,255
3196,283,255,255,255
3197,413,255,255,255
3198,165,255,255,255
3199,88,255,255,255
3200,59,255,255,255
3201,88,255,255,255
3202,60,255,255,255
3203,82,255,255,255
3204,291,255,255,255
3205,1400,255,255,255
3206,4376,255,255,255
3207,2720,255,255,255
3208,68,255,255,255
3209,2629,255,255,255
3210,506,255,255,255
3211,926,255,255,255
3212,156,255,255,255
3213,118,255,255,255
3214,2990,255,255,255
3215,871,255,255,255
3216,1989,255,255,255
3217,1778,255,255,255
3218,1173,255,255,255
3219,93,255,255,255
3220,134,255,255,255
3221,598,255,255,255
3222,80,255,255,255
3223,101,255,255,255
3224,86,255,255,255
3225,59,255,255,255
3226,67,255,255,255
3227,96,255,255,255
3228,236,255,255,255
3229,250,255,255,255
3230,51,255,255,255
3231,68,255,255,255
3232,53,255,255,255
3233,1116,255,255,255
3234,161,255,255,255
3235,97,255,255,255
3236,1525,255,255,255
3237,3068,255,255,255
3238,54,255,255,255
3239,1231,255,255,255
3240,85,255,255,255
3241,1770,255,255,255
3242,90,255,255,255
3243,51,255,255,255
3244,56,255,255,255
3245,1460,255,255,255
3246,73,255,255,255
3247,71,255,255,255
3248,279,255,255,255
3249,92,255,255,255
3250,72,255,255,255
3251,2023,255,255,255
3252,7243,255,255,255
3253,523,255,255,255
3254,103,255,255,255
3255,56,255,255,255
3256,51,255,255,255
3257,50,255,255,255
3258,92,255,255,255
3259,120,255,255,255
3260,278,255,255,255
3261,1319,255,255,255
3262,89,255,255,255
3263,84,255,255,255
3264,108,255,255,255
3265,5523,255,255,255
3266,237,255,255,255
3267,393,255,255,255
3268,87,255,255,255
3269,4475,255,255,255
3270,78,255,255,255
3271,55,255,255,255
3272,73,255,255,255
3273,154,255,255,255
3274,819,255,255,255
3275,125,255,255,255
3276,903,255,255,255
3277,128,255,255,255
3278,72,255,255,255
3279,359,255,255,255
3280,85,255,255,255
3281,3183,255,255,255
3282,1026,255,255,255
3283,127,255,255,255
3284,220,255,255,255
3285,71,255,255,255
3286,82,255,255,255
3287,98,255,255,255
3288,51,255,255,255
3289,2403,255,255,255
3290,441,255,255,255
3291,65,255,255,255
3292,51,255,255,255
3293,308,255,255,255
3294,490,255,255,255
3295,897,255,255,255
3296,154,255,255,255
3297,445,255,255,255
3298,253,255,255,255
3299,105,255,255,255
3300,63,255,255,255
3301,385,255,255,255
3302,147,255,255,255
3303,305,255,255,255
3304,1604,255,255,255
3305,2863,255,255,255
3306,3668,255,255,255
3307,51,255,255,255
3308,57,255,255,255
3309,61,255,255,255
3310,133,255,255,255
3311,1478,255,255,255
3312,74,255,255,255
3313,55,255,255,255
3314,51,255,255,255
3315,81,255,255,255
3316,71,255,255,255
3317,2226,255,255,255
3318,7642,255,255,255
3319,93,255,255,255
3320,70,255,255,255
3321,95,255,255,255
3322,52,255,255,255
3323,58,255,255,255
3324,91,255,255,255
3325,53,255,255,255
3326,128,255,255,255
3327,339,255,255,255
3328,1202,255,255,255
3329,128,255,255,255
3330,194,255,255,255
3331,2598,255,255,255
3332,4964,255,255,255
3333,2794,255,255,255
3334,142,255,255,255
3335,445,255,255,255
3336,51,255,255,255
3337,103,255,255,255
3338,51,255,255,255
3339,75,255,255,255
3340,106,255,255,255
3341,828,255,255,255
3342,53,255,255,255
3343,95,255,255,255
3344,237,255,255,255
3345,79,255,255,255
3346,3219,255,255,255
3347,799,255,255,255
3348,2608,255,255,255
3349,273,255,255,255
3350,1433,255,255,255
3351,90,255,255,255
3352,169,255,255,255
3353,72,255,255,255
3354,197,255,255,255
3355,966,255,255,255
3356,75,255,255,255
3357,84,255,255,255
3358,89,255,255,255
3359,1032,255,255,255
3360,428,255,255,255
3361,91,255,255,255
3362,172,255,255,255
3363,325,255,255,255
3364,87,255,255,255
3365,64,255,255,255
3366,2344,255,255,255
3367,1665,255,255,255
3368,51,255,255,255
3369,964,255,255,255
3370,92,255,255,255
3371,688,255,255,255
3372,2768,255,255,255
3373,56,255,255,255
3374,99,255,255,255
3375,81,255,255,255
3376,1460,255,255,255
3377,72,255,255,255
3378,85,255,255,255
3379,76,255,255,255
3380,87,255,255,255
3381,53,255,255,255
3382,2048,255,255,255
3383,131,255,255,255
3384,8086,255,255,255
3385,52,255,255,255
3386,153,255,255,255
3387,86,255,255,255
3388,222,255,255,255
3389,66,255,255,255
3390,1569,255,255,255
3391,96,255,255,255
3392,5526,255,255,255
3393,8429,255,255,255
3394,61,255,255,255
3395,72,255,255,255
3396,332,255,255,255
3397,73,255,255,255
3398,50,255,255,255
3399,74,255,255,255
3400,167,255,255,255
3401,835,255,255,255
3402,69,255,255,255
3403,724,255,255,255
3404,114,255,255,255
3405,167,255,255,255
3406,69,255,255,255
3407,2619,255,255,255
3408,77,255,255,255
3409,1461,255,255,255
3410,88,255,255,255
3411,119,255,255,255
3412,60,255,255,255
3413,1483,255,255,255
3414,72,255,255,255
3415,84,255,255,255
3416,300,255,255,255
3417,1056,255,255,255
3418,52,255,255,255
3419,56,255,255,255
3420,116,255,255,255
3421,262,255,255,255
3422,51,255,255,255
3423,123,255,255,255
3424,79,255,255,255
3425,67,255,255,255
3426,2818,255,255,255
3427,1546,255,255,255
3428,50,255,255,255
3429,76,255,255,255
3430,3724,255,255,255
3431,55,255,255,255
3432,88,255,255,255
3433,88,255,255,255
3434,1496,255,255,255
3435,97,255,255,255
3436,675,255,255,255
3437,69,255,255,255
3438,8064,255,255,255
3439,1695,255,255,255
3440,76,255,255,255
3441,100,255,255,255
3442,53,255,255,255
3443,50,255,255,255
3444,94,255,255,255
3445,94,255,255,255
3446,117,255,255,255
3447,281,255,255,255
3448,1730,255,255,255
3449,5268,255,255,255
3450,5213,255,255,255
3451,177,255,255,255
3452,185,255,255,255
3453,57,255,255,255
3454,959,255,255,255
3455,113,255,255,255
3456,81,255,255,255
3457,226,255,255,255
3458,3649,255,255,255
3459,965,255,255,255
3460,1193,255,255,255
3461,2929,255,255,255
3462,194,255,255,255
3463,443,255,255,255
3464,528,255,255,255
3465,1029,255,255,255
3466,95,255,255,255
3467,71,255,255,255
3468,1397,255,255,255
3469,79,255,255,255
3470,1677,255,255,255
3471,3297,255,255,255
3472,1211,255,255,255
3473,129,255,255,255
3474,52,255,255,255
3475,284,255,255,255
3476,1481,255,255,255
3477,67,255,255,255
3478,1249,255,255,255
3479,98,255,255,255
3480,61,255,255,255
3481,130,255,255,255
3482,83,255,255,255
3483,7902,255,255,255
3484,83,255,255,255
3485,1615,255,255,255
3486,121,255,255,255
3487,94,255,255,255
3488,151,255,255,255
3489,839,255,255,255
3490,77,255,255,255
3491,52,255,255,255
3492,50,255,255,255
3493,61,255,255,255
3494,59,255,255,255
3495,100,255,255,255
3496,273,255,255,255
3497,1622,255,255,255
3498,113,255,255,255
3499,5298,255,255,255
3500,5571,255,255,255
3501,84,255,255,255
3502,1088,255,255,255
3503,229,255,255,255
3504,67,255,255,255
3505,1034,255,255,255
3506,3249,255,255,255
3507,1336,255,255,255
3508,1293,255,255,255
3509,77,255,255,255
3510,680,255,255,255
3511,90,255,255,255
3512,68,255,255,255
3513,1217,255,255,255
3514,134,255,255,255
3515,74,255,255,255
3516,171,255,255,255
3517,51,255,255,255
3518,1081,255,255,255
3519,62,255,255,255
3520,382,255,255,255
3521,80,255,255,255
3522,80,255,255,255
3523,154,255,255,255
3524,53,255,255,255
3525,1270,255,255,255
3526,73,255,255,255
3527,82,255,255,255
3528,81,255,255,255
3529,131,255,255,255
3530,57,255,255,255
3531,1711,255,255,255
3532,3252,255,255,255
3533,4141,255,255,255
3534,79,255,255,255
3535,122,255,255,255
3536,68,255,255,255
3537,66,255,255,255
3538,1428,255,255,255
3539,53,255,255,255
3540,62,255,255,255
3541,75,255,255,255
3542,90,255,255,255
3543,55,255,255,255
3544,10009,255,255,255
3545,50,255,255,255
3546,75,255,255,255
3547,50,255,255,255
3548,87,255,255,255
3549,61,255,255,255
3550,78,255,255,255
3551,51,255,255,255
3552,57,255,255,255
3553,52,255,255,255
3554,52,255,255,255
3555,53,255,255,255
3556,271,255,255,255
3557,186,255,255,255
3558,1617,255,255,255
3559,5617,255,255,255
3560,5337,255,255,255
3561,51,255,255,255
3562,335,255,255,255
3563,54,255,255,255
3564,963,255,255,255
3565,63,255,255,255
3566,1067,255,255,255
3567,1300,255,255,255
3568,3512,255,255,255
3569,2858,255,255,255
3570,79,255,255,255
3571,74,255,255,255
3572,600,255,255,255
3573,155,255,255,255
3574,78,255,255,255
3575,56,255,255,255
3576,1125,255,255,255
3577,214,255,255,255
3578,352,255,255,255
3579,141,255,255,255
3580,371,255,255,255
3581,1179,255,255,255
3582,75,255,255,255
3583,51,255,255,255
3584,3274,255,255,255
3585,1623,255,255,255
3586,1112,255,255,255
3587,86,255,255,255
3588,1961,255,255,255
3589,1785,255,255,255
3590,76,255,255,255
3591,69,255,255,255
3592,104,255,255,255
3593,2020,255,255,255
3594,7525,255,255,255
3595,60,255,255,255
3596,945,255,255,255
3597,171,255,255,255
3598,51,255,255,255
3599,53,255,255,255
3600,99,255,255,255
3601,52,255,255,255
3602,56,255,255,255
3603,54,255,255,255
3604,210,255,255,255
3605,263,255,255,255
3606,4708,255,255,255
3607,65,255,255,255
3608,2499,255,255,255
3609,186,255,255,255
3610,4597,255,255,255
3611,626,255,255,255
3612,83,255,255,255
3613,69,255,255,255
3614,125,255,255,255
3615,61,255,255,255
3616,967,255,255,255
3617,51,255,255,255
3618,83,255,255,255
3619,69,255,255,255
3620,1127,255,255,255
3621,3229,255,255,255
3622,1860,255,255,255
3623,3042,255,255,255
3624,63,255,255,255
3625,51,255,255,255
3626,203,255,255,255
3627,77,255,255,255
3628,61,255,255,255
3629,50,255,255,255
3630,276,255,255,255
3631,988,255,255,255
3632,1833,255,255,255
3633,50,255,255,255
3634,50,255,255,255
3635,401,255,255,255
3636,62,255,255,255
3637,55,255,255,255
3638,1682,255,255,255
3639,3204,255,255,255
3640,1194,255,255,255
3641,55,255,255,255
3642,134,255,255,255
3643,1846,255,255,255
3644,2487,255,255,255
3645,66,255,255,255
3646,88,255,255,255
3647,50,255,255,255
3648,86,255,255,255
3649,81,255,255,255
3650,51,255,255,255
3651,68,255,255,255
3652,2135,255,255,255
3653,58,255,255,255
3654,7914,255,255,255
3655,73,255,255,255
3656,69,255,255,255
3657,65,255,255,255
3658,118,255,255,255
3659,52,255,255,255
3660,79,255,255,255
3661,197,255,255,255
3662,70,255,255,255
3663,72,255,255,255
3664,231,255,255,255
3665,1719,255,255,255
3666,5150,255,255,255
3667,111,255,255,255
3668,5479,255,255,255
3669,55,255,255,255
3670,189,255,255,255
3671,96,255,255,255
3672,89,255,255,255
3673,77,255,255,255
3674,63,255,255,255
3675,50,255,255,255
3676,841,255,255,255
3677,58,255,255,255
3678,67,255,255,255
3679,3320,255,255,255
3680,75,255,255,255
3681,115,255,255,255
3682,954,255,255,255
3683,148,255,255,255
3684,588,255,255,255
3685,2201,255,255,255
3686,2363,255,255,255
3687,132,255,255,255
3688,50,255,255,255
3689,64,255,255,255
3690,1473,255,255,255
3691,1774,255,255,255
3692,84,255,255,255
3693,428,255,255,255
3694,74,255,255,255
3695,88,255,255,255
3696,78,255,255,255
3697,1890,255,255,255
3698,118,255,255,255
3699,2596,255,255,255
3700,51,255,255,255
3701,1287,255,255,255
3702,52,255,255,255
3703,88,255,255,255
3704,2838,255,255,255
3705,1795,255,255,255
3706,68,255,255,255
3707,444,255,255,255
3708,111,255,255,255
3709,93,255,255,255
3710,56,255,255,255
3711,1803,255,255,255
3712,62,255,255,255
3713,7895,255,255,255
3714,80,255,255,255
3715,102,255,255,255
3716,52,255,255,255
3717,59,255,255,255
3718,71,255,255,255
3719,92,255,255,255
3720,55,255,255,255
3721,223,255,255,255
3722,68,255,255,255
3723,102,255,255,255
3724,7272,255,255,255
3725,6383,255,255,255
3726,77,255,255,255
3727,61,255,255,255
3728,89,255,255,255
3729,54,255,255,255
3730,91,255,255,255
3731,88,255,255,255
3732,95,255,255,255
3733,92,255,255,255
3734,1087,255,255,255
3735,3716,255,255,255
3736,65,255,255,255
3737,1701,255,255,255
3738,63,255,255,255
3739,604,255,255,255
3740,2450,255,255,255
3741,79,255,255,255
3742,507,255,255,255
3743,79,255,255,255
3744,1659,255,255,255
3745,1624,255,255,255
3746,347,255,255,255
3747,88,255,255,255
3748,50,255,255,255
3749,78,255,255,255
3750,1757,255,255,255
3751,3556,255,255,255
3752,1787,255,255,255
3753,1732,255,255,255
3754,69,255,255,255
3755,1615,255,255,255
3756,55,255,255,255
3757,61,255,255,255
3758,7260,255,255,255
3759,2174,255,255,255
3760,104,255,255,255
3761,80,255,255,255
3762,98,255,255,255
3763,813,255,255,255
3764,355,255,255,255
3765,76,255,255,255
3766,56,255,255,255
3767,103,255,255,255
3768,57,255,255,255
3769,121,255,255,255
3770,52,255,255,255
3771,56,255,255,255
3772,55,255,255,255
3773,69,255,255,255
3774,248,255,255,255
3775,63,255,255,255
3776,1866,255,255,255
3777,128,255,255,255
3778,82,255,255,255
3779,4898,255,255,255
3780,4543,255,255,255
3781,67,255,255,255
3782,770,255,255,255
3783,93,255,255,255
3784,75,255,255,255
3785,82,255,255,255
3786,67,255,255,255
3787,1062,255,255,255
3788,65,255,255,255
3789,148,255,255,255
3790,3674,255,255,255
3791,133,255,255,255
3792,73,255,255,255
3793,2057,255,255,255
3794,933,255,255,255
3795,837,255,255,255
3796,201,255,255,255
3797,1971,255,255,255
3798,115,255,255,255
3799,69,255,255,255
3800,1023,255,255,255
3801,1747,255,255,255
3802,68,255,255,255
3803,95,255,255,255
3804,139,255,255,255
3805,73,255,255,255
3806,815,255,255,255
3807,73,255,255,255
3808,120,255,255,255
3809,1698,255,255,255
3810,2149,255,255,255
3811,79,255,255,255
3812,1341,255,255,255
3813,468,255,255,255
3814,1739,255,255,255
3815,87,255,255,255
3816,2289,255,255,255
3817,70,255,255,255
3818,74,255,255,255
3819,50,255,255,255
3820,2880,255,255,255
3821,53,255,255,255
3822,90,255,255,255
3823,91,255,255,255
3824,7855,255,255,255
3825,53,255,255,255
3826,53,255,255,255
3827,316,255,255,255
3828,54,255,255,255
3829,206,255,255,255
3830,53,255,255,255
3831,4403,255,255,255
3832,2671,255,255,255
3833,5279,255,255,255
3834,59,255,255,255
3835,97,255,255,255
3836,104,255,255,255
3837,85,255,255,255
3838,963,255,255,255
3839,82,255,255,255
3840,79,255,255,255
3841,1001,255,255,255
3842,79,255,255,255
3843,3498,255,255,255
3844,2341,255,255,255
3845,969,255,255,255
3846,158,255,255,255
3847,72,255,255,255
3848,79,255,255,255
3849,1594,255,255,255
3850,64,255,255,255
3851,1948,255,255,255
3852,1674,255,255,255
3853,111,255,255,255
