 ,Area,Mean,Min,Max
11606,4316,255,255,255
11607,414,255,255,255
11608,421,255,255,255
11609,465,255,255,255
11610,295,255,255,255
11611,4758,255,255,255
11612,261,255,255,255
11613,22980,255,255,255
11614,298,255,255,255
11615,11613,255,255,255
11616,3200,255,255,255
11617,347,255,255,255
11618,3927,255,255,255
11619,265,255,255,255
11620,4828,255,255,255
11621,23493,255,255,255
11622,423,255,255,255
11623,11511,255,255,255
11624,264,255,255,255
11625,256,255,255,255
11626,3278,255,255,255
11627,261,255,255,255
11628,596,255,255,255
11629,3633,255,255,255
11630,290,255,255,255
11631,819,255,255,255
11632,4589,255,255,255
11633,22795,255,255,255
11634,11222,255,255,255
11635,594,255,255,255
11636,315,255,255,255
11637,2757,255,255,255
11638,539,255,255,255
11639,322,255,255,255
11640,3107,255,255,255
11641,1161,255,255,255
11642,483,255,255,255
11643,306,255,255,255
11644,4710,255,255,255
11645,22292,255,255,255
11646,10525,255,255,255
11647,1000,255,255,255
11648,4528,255,255,255
11649,1906,255,255,255
11650,253,255,255,255
11651,715,255,255,255
11652,513,255,255,255
11653,396,255,255,255
11654,335,255,255,255
11655,4393,255,255,255
11656,22701,255,255,255
11657,11135,255,255,255
11658,4063,255,255,255
11659,664,255,255,255
11660,3973,255,255,255
11661,504,255,255,255
11662,385,255,255,255
11663,4414,255,255,255
11664,256,255,255,255
11665,22313,255,255,255
11666,265,255,255,255
11667,263,255,255,255
11668,10887,255,255,255
11669,382,255,255,255
11670,3791,255,255,255
11671,4217,255,255,255
11672,537,255,255,255
11673,460,255,255,255
11674,511,255,255,255
11675,441,255,255,255
11676,4415,255,255,255
11677,305,255,255,255
11678,22453,255,255,255
11679,10593,255,255,255
11680,3805,255,255,255
11681,352,255,255,255
11682,4514,255,255,255
11683,717,255,255,255
11684,577,255,255,255
11685,4886,255,255,255
11686,22719,255,255,255
11687,255,255,255,255
11688,10166,255,255,255
11689,292,255,255,255
11690,279,255,255,255
11691,3558,255,255,255
11692,1306,255,255,255
11693,3554,255,255,255
11694,473,255,255,255
11695,689,255,255,255
11696,4631,255,255,255
11697,22740,255,255,255
11698,461,255,255,255
11699,278,255,255,255
11700,10168,255,255,255
11701,403,255,255,255
11702,3372,255,255,255
11703,253,255,255,255
11704,480,255,255,255
11705,3972,255,255,255
11706,574,255,255,255
11707,714,255,255,255
11708,328,255,255,255
11709,4658,255,255,255
11710,5728,255,255,255
11711,345,255,255,255
11712,16577,255,255,255
11713,357,255,255,255
11714,11025,255,255,255
11715,562,255,255,255
11716,1633,255,255,255
11717,448,255,255,255
11718,367,255,255,255
11719,337,255,255,255
11720,3815,255,255,255
11721,811,255,255,255
11722,351,255,255,255
11723,736,255,255,255
11724,4591,255,255,255
11725,255,255,255,255
11726,23738,255,255,255
11727,10380,255,255,255
11728,257,255,255,255
11729,3328,255,255,255
11730,548,255,255,255
11731,438,255,255,255
11732,4319,255,255,255
11733,270,255,255,255
11734,366,255,255,255
11735,500,255,255,255
11736,4744,255,255,255
11737,358,255,255,255
11738,22841,255,255,255
11739,276,255,255,255
11740,10748,255,255,255
11741,253,255,255,255
11742,4163,255,255,255
11743,389,255,255,255
11744,4800,255,255,255
11745,415,255,255,255
11746,4918,255,255,255
11747,5242,255,255,255
11748,17611,255,255,255
11749,253,255,255,255
11750,10125,255,255,255
11751,298,255,255,255
11752,3977,255,255,255
11753,270,255,255,255
11754,678,255,255,255
11755,4167,255,255,255
11756,389,255,255,255
11757,4673,255,255,255
11758,253,255,255,255
11759,5044,255,255,255
11760,17878,255,255,255
11761,10434,255,255,255
11762,302,255,255,255
11763,2008,255,255,255
11764,549,255,255,255
11765,4565,255,255,255
11766,396,255,255,255
11767,619,255,255,255
11768,264,255,255,255
11769,312,255,255,255
11770,835,255,255,255
11771,755,255,255,255
11772,337,255,255,255
11773,4983,255,255,255
11774,277,255,255,255
11775,5007,255,255,255
11776,17265,255,255,255
11777,10269,255,255,255
11778,411,255,255,255
11779,259,255,255,255
11780,3329,255,255,255
11781,391,255,255,255
11782,4570,255,255,255
11783,747,255,255,255
11784,4890,255,255,255
11785,5228,255,255,255
11786,277,255,255,255
11787,256,255,255,255
11788,16086,255,255,255
11789,321,255,255,255
11790,10054,255,255,255
11791,527,255,255,255
11792,388,255,255,255
11793,3442,255,255,255
11794,986,255,255,255
11795,3880,255,255,255
11796,308,255,255,255
11797,313,255,255,255
11798,741,255,255,255
11799,397,255,255,255
11800,320,255,255,255
11801,4932,255,255,255
11802,5328,255,255,255
11803,17017,255,255,255
11804,272,255,255,255
11805,9939,255,255,255
11806,261,255,255,255
11807,3811,255,255,255
11808,305,255,255,255
11809,4625,255,255,255
11810,713,255,255,255
11811,292,255,255,255
11812,320,255,255,255
11813,289,255,255,255
11814,477,255,255,255
11815,4459,255,255,255
11816,285,255,255,255
11817,5788,255,255,255
11818,17576,255,255,255
11819,329,255,255,255
11820,10266,255,255,255
11821,255,255,255,255
11822,327,255,255,255
11823,3621,255,255,255
11824,1243,255,255,255
11825,3433,255,255,255
11826,675,255,255,255
11827,331,255,255,255
11828,4733,255,255,255
11829,6371,255,255,255
11830,16837,255,255,255
11831,10017,255,255,255
11832,550,255,255,255
11833,3708,255,255,255
11834,2042,255,255,255
11835,2673,255,255,255
11836,444,255,255,255
11837,615,255,255,255
11838,333,255,255,255
11839,4487,255,255,255
11840,6191,255,255,255
11841,16781,255,255,255
11842,501,255,255,255
11843,276,255,255,255
11844,9922,255,255,255
11845,531,255,255,255
11846,1016,255,255,255
11847,3280,255,255,255
11848,4807,255,255,255
11849,374,255,255,255
11850,442,255,255,255
11851,462,255,255,255
11852,775,255,255,255
11853,4583,255,255,255
11854,22402,255,255,255
11855,352,255,255,255
11856,390,255,255,255
11857,261,255,255,255
11858,10183,255,255,255
11859,430,255,255,255
11860,276,255,255,255
11861,1106,255,255,255
11862,2555,255,255,255
11863,5315,255,255,255
11864,558,255,255,255
11865,428,255,255,255
11866,279,255,255,255
11867,4390,255,255,255
11868,6343,255,255,255
11869,621,255,255,255
11870,260,255,255,255
11871,16645,255,255,255
11872,521,255,255,255
11873,271,255,255,255
11874,10153,255,255,255
11875,253,255,255,255
11876,2400,255,255,255
11877,3190,255,255,255
11878,784,255,255,255
11879,740,255,255,255
11880,630,255,255,255
11881,2397,255,255,255
11882,314,255,255,255
11883,4713,255,255,255
11884,274,255,255,255
11885,22753,255,255,255
11886,342,255,255,255
11887,530,255,255,255
11888,284,255,255,255
11889,10467,255,255,255
11890,587,255,255,255
11891,894,255,255,255
11892,509,255,255,255
11893,1513,255,255,255
11894,512,255,255,255
11895,988,255,255,255
11896,2072,255,255,255
11897,426,255,255,255
11898,519,255,255,255
11899,4352,255,255,255
11900,267,255,255,255
11901,6019,255,255,255
11902,401,255,255,255
11903,16794,255,255,255
11904,536,255,255,255
11905,264,255,255,255
11906,10380,255,255,255
11907,356,255,255,255
11908,468,255,255,255
11909,250,255,255,255
11910,794,255,255,255
11911,1870,255,255,255
11912,3183,255,255,255
11913,755,255,255,255
11914,396,255,255,255
11915,428,255,255,255
11916,519,255,255,255
11917,4451,255,255,255
11918,23206,255,255,255
11919,381,255,255,255
11920,261,255,255,255
11921,10047,255,255,255
11922,269,255,255,255
11923,1249,255,255,255
11924,718,255,255,255
11925,1506,255,255,255
11926,402,255,255,255
11927,471,255,255,255
11928,271,255,255,255
11929,3326,255,255,255
11930,792,255,255,255
11931,650,255,255,255
11932,4981,255,255,255
11933,22085,255,255,255
11934,266,255,255,255
11935,343,255,255,255
11936,10187,255,255,255
11937,553,255,255,255
11938,365,255,255,255
11939,2325,255,255,255
11940,430,255,255,255
11941,445,255,255,255
11942,3461,255,255,255
11943,845,255,255,255
11944,352,255,255,255
11945,318,255,255,255
11946,392,255,255,255
11947,4932,255,255,255
11948,268,255,255,255
11949,23821,255,255,255
11950,9940,255,255,255
11951,278,255,255,255
11952,881,255,255,255
11953,438,255,255,255
11954,417,255,255,255
11955,1385,255,255,255
11956,460,255,255,255
11957,294,255,255,255
11958,346,255,255,255
11959,2314,255,255,255
11960,266,255,255,255
11961,292,255,255,255
11962,473,255,255,255
11963,4882,255,255,255
11964,5967,255,255,255
11965,16443,255,255,255
11966,463,255,255,255
11967,253,255,255,255
11968,9387,255,255,255
11969,452,255,255,255
11970,688,255,255,255
11971,2015,255,255,255
11972,551,255,255,255
11973,421,255,255,255
11974,2819,255,255,255
11975,869,255,255,255
11976,480,255,255,255
11977,326,255,255,255
11978,4388,255,255,255
11979,24156,255,255,255
11980,292,255,255,255
11981,517,255,255,255
11982,255,255,255,255
11983,9364,255,255,255
11984,287,255,255,255
11985,275,255,255,255
11986,425,255,255,255
11987,532,255,255,255
11988,1294,255,255,255
11989,3841,255,255,255
11990,816,255,255,255
11991,423,255,255,255
11992,415,255,255,255
11993,4894,255,255,255
11994,354,255,255,255
11995,7066,255,255,255
11996,16950,255,255,255
11997,434,255,255,255
11998,9691,255,255,255
11999,410,255,255,255
12000,278,255,255,255
12001,584,255,255,255
12002,271,255,255,255
12003,1354,255,255,255
12004,619,255,255,255
12005,2739,255,255,255
12006,377,255,255,255
12007,322,255,255,255
12008,385,255,255,255
12009,293,255,255,255
12010,415,255,255,255
12011,4957,255,255,255
12012,23773,255,255,255
12013,286,255,255,255
12014,326,255,255,255
12015,9517,255,255,255
12016,283,255,255,255
12017,494,255,255,255
12018,847,255,255,255
12019,423,255,255,255
12020,661,255,255,255
12021,1238,255,255,255
12022,438,255,255,255
12023,399,255,255,255
12024,1625,255,255,255
12025,529,255,255,255
12026,381,255,255,255
12027,5057,255,255,255
12028,289,255,255,255
12029,23793,255,255,255
12030,340,255,255,255
12031,457,255,255,255
12032,9695,255,255,255
12033,291,255,255,255
12034,278,255,255,255
12035,755,255,255,255
12036,1916,255,255,255
12037,635,255,255,255
12038,2553,255,255,255
12039,774,255,255,255
12040,294,255,255,255
12041,4542,255,255,255
12042,7021,255,255,255
12043,18607,255,255,255
12044,285,255,255,255
12045,9367,255,255,255
12046,404,255,255,255
12047,395,255,255,255
12048,1610,255,255,255
12049,547,255,255,255
12050,2000,255,255,255
12051,616,255,255,255
12052,398,255,255,255
12053,586,255,255,255
12054,264,255,255,255
12055,331,255,255,255
12056,4755,255,255,255
12057,23485,255,255,255
12058,273,255,255,255
12059,10117,255,255,255
12060,841,255,255,255
12061,442,255,255,255
12062,569,255,255,255
12063,1018,255,255,255
12064,305,255,255,255
12065,856,255,255,255
12066,1474,255,255,255
12067,1426,255,255,255
12068,1063,255,255,255
12069,556,255,255,255
12070,4710,255,255,255
12071,285,255,255,255
12072,23882,255,255,255
12073,254,255,255,255
12074,488,255,255,255
12075,388,255,255,255
12076,9830,255,255,255
12077,339,255,255,255
12078,396,255,255,255
12079,1230,255,255,255
12080,365,255,255,255
12081,1647,255,255,255
12082,851,255,255,255
12083,463,255,255,255
12084,280,255,255,255
12085,427,255,255,255
12086,1286,255,255,255
12087,657,255,255,255
12088,527,255,255,255
12089,23728,255,255,255
12090,4615,255,255,255
12091,532,255,255,255
12092,344,255,255,255
12093,391,255,255,255
12094,8838,255,255,255
12095,260,255,255,255
12096,260,255,255,255
12097,1234,255,255,255
12098,418,255,255,255
12099,267,255,255,255
12100,901,255,255,255
12101,2587,255,255,255
12102,1364,255,255,255
12103,525,255,255,255
12104,317,255,255,255
12105,382,255,255,255
12106,719,255,255,255
12107,664,255,255,255
12108,7382,255,255,255
12109,4714,255,255,255
12110,331,255,255,255
12111,16623,255,255,255
12112,305,255,255,255
12113,507,255,255,255
12114,341,255,255,255
12115,8710,255,255,255
12116,325,255,255,255
12117,504,255,255,255
12118,948,255,255,255
12119,253,255,255,255
12120,1782,255,255,255
12121,994,255,255,255
12122,2211,255,255,255
12123,303,255,255,255
12124,1014,255,255,255
12125,317,255,255,255
12126,468,255,255,255
12127,298,255,255,255
12128,4844,255,255,255
12129,522,255,255,255
12130,6323,255,255,255
12131,17129,255,255,255
12132,306,255,255,255
12133,9357,255,255,255
12134,2739,255,255,255
12135,650,255,255,255
12136,587,255,255,255
12137,829,255,255,255
12138,1168,255,255,255
12139,1021,255,255,255
12140,565,255,255,255
12141,24847,255,255,255
12142,4480,255,255,255
12143,435,255,255,255
12144,253,255,255,255
12145,10121,255,255,255
12146,470,255,255,255
12147,809,255,255,255
12148,375,255,255,255
12149,627,255,255,255
12150,977,255,255,255
12151,2102,255,255,255
12152,910,255,255,255
12153,664,255,255,255
12154,259,255,255,255
12155,597,255,255,255
12156,414,255,255,255
12157,4144,255,255,255
12158,5703,255,255,255
12159,17954,255,255,255
12160,512,255,255,255
12161,397,255,255,255
12162,454,255,255,255
12163,10020,255,255,255
12164,357,255,255,255
12165,2586,255,255,255
12166,253,255,255,255
12167,317,255,255,255
12168,801,255,255,255
12169,1053,255,255,255
12170,1088,255,255,255
12171,290,255,255,255
12172,309,255,255,255
12173,459,255,255,255
12174,303,255,255,255
12175,4146,255,255,255
12176,5399,255,255,255
12177,16979,255,255,255
12178,527,255,255,255
12179,10211,255,255,255
12180,533,255,255,255
12181,261,255,255,255
12182,1029,255,255,255
12183,1195,255,255,255
12184,384,255,255,255
12185,250,255,255,255
12186,2235,255,255,255
12187,1253,255,255,255
12188,283,255,255,255
12189,4403,255,255,255
12190,309,255,255,255
12191,22702,255,255,255
12192,331,255,255,255
12193,398,255,255,255
12194,513,255,255,255
12195,9613,255,255,255
12196,330,255,255,255
12197,250,255,255,255
12198,407,255,255,255
12199,1506,255,255,255
12200,320,255,255,255
12201,525,255,255,255
12202,1508,255,255,255
12203,1551,255,255,255
12204,294,255,255,255
12205,326,255,255,255
12206,4666,255,255,255
12207,409,255,255,255
12208,21959,255,255,255
12209,267,255,255,255
12210,10538,255,255,255
12211,282,255,255,255
12212,264,255,255,255
12213,2198,255,255,255
12214,539,255,255,255
12215,1319,255,255,255
12216,1177,255,255,255
12217,565,255,255,255
12218,376,255,255,255
12219,307,255,255,255
12220,4051,255,255,255
12221,390,255,255,255
12222,395,255,255,255
12223,22905,255,255,255
12224,323,255,255,255
12225,535,255,255,255
12226,462,255,255,255
12227,9202,255,255,255
12228,352,255,255,255
12229,276,255,255,255
12230,591,255,255,255
12231,2422,255,255,255
12232,410,255,255,255
12233,1247,255,255,255
12234,1070,255,255,255
12235,579,255,255,255
12236,371,255,255,255
12237,337,255,255,255
12238,365,255,255,255
12239,259,255,255,255
12240,560,255,255,255
12241,3824,255,255,255
12242,545,255,255,255
12243,6222,255,255,255
12244,411,255,255,255
12245,15683,255,255,255
12246,363,255,255,255
12247,460,255,255,255
12248,334,255,255,255
12249,504,255,255,255
12250,9143,255,255,255
12251,254,255,255,255
12252,264,255,255,255
12253,285,255,255,255
12254,465,255,255,255
12255,4027,255,255,255
12256,1370,255,255,255
12257,1191,255,255,255
12258,455,255,255,255
12259,322,255,255,255
12260,256,255,255,255
12261,263,255,255,255
12262,4082,255,255,255
12263,373,255,255,255
12264,448,255,255,255
12265,5984,255,255,255
12266,16548,255,255,255
12267,464,255,255,255
12268,372,255,255,255
12269,412,255,255,255
12270,10057,255,255,255
12271,315,255,255,255
12272,1398,255,255,255
12273,327,255,255,255
12274,2046,255,255,255
12275,944,255,255,255
12276,1454,255,255,255
12277,1028,255,255,255
12278,415,255,255,255
12279,325,255,255,255
12280,412,255,255,255
12281,322,255,255,255
12282,4513,255,255,255
12283,23086,255,255,255
12284,322,255,255,255
12285,299,255,255,255
12286,8955,255,255,255
12287,317,255,255,255
12288,316,255,255,255
12289,509,255,255,255
12290,2033,255,255,255
12291,2216,255,255,255
12292,1486,255,255,255
12293,661,255,255,255
12294,780,255,255,255
12295,6907,255,255,255
12296,4469,255,255,255
12297,16770,255,255,255
12298,692,255,255,255
12299,545,255,255,255
12300,459,255,255,255
12301,9472,255,255,255
12302,283,255,255,255
12303,328,255,255,255
12304,1867,255,255,255
12305,2108,255,255,255
12306,2083,255,255,255
12307,2161,255,255,255
12308,396,255,255,255
12309,532,255,255,255
12310,471,255,255,255
12311,319,255,255,255
12312,25101,255,255,255
12313,3957,255,255,255
12314,450,255,255,255
12315,350,255,255,255
12316,9967,255,255,255
12317,264,255,255,255
12318,670,255,255,255
12319,5081,255,255,255
12320,1107,255,255,255
12321,251,255,255,255
12322,609,255,255,255
12323,1644,255,255,255
12324,377,255,255,255
12325,265,255,255,255
12326,4257,255,255,255
12327,6650,255,255,255
12328,393,255,255,255
12329,17734,255,255,255
12330,549,255,255,255
12331,9249,255,255,255
12332,1134,255,255,255
12333,1046,255,255,255
12334,317,255,255,255
12335,467,255,255,255
12336,728,255,255,255
12337,1824,255,255,255
12338,1806,255,255,255
12339,320,255,255,255
12340,4035,255,255,255
12341,319,255,255,255
12342,6107,255,255,255
12343,16947,255,255,255
12344,277,255,255,255
12345,543,255,255,255
12346,473,255,255,255
12347,10079,255,255,255
12348,314,255,255,255
12349,886,255,255,255
12350,281,255,255,255
12351,1064,255,255,255
12352,1959,255,255,255
12353,880,255,255,255
12354,1150,255,255,255
12355,582,255,255,255
12356,395,255,255,255
12357,24751,255,255,255
12358,3920,255,255,255
12359,430,255,255,255
12360,816,255,255,255
12361,8851,255,255,255
12362,534,255,255,255
12363,1957,255,255,255
12364,688,255,255,255
12365,1168,255,255,255
12366,786,255,255,255
12367,1221,255,255,255
12368,326,255,255,255
12369,372,255,255,255
12370,3972,255,255,255
12371,332,255,255,255
12372,5354,255,255,255
12373,266,255,255,255
12374,18715,255,255,255
12375,453,255,255,255
12376,9303,255,255,255
12377,287,255,255,255
12378,710,255,255,255
12379,386,255,255,255
12380,4354,255,255,255
12381,1205,255,255,255
12382,263,255,255,255
12383,316,255,255,255
12384,368,255,255,255
12385,320,255,255,255
12386,312,255,255,255
12387,285,255,255,255
12388,716,255,255,255
12389,4395,255,255,255
12390,24816,255,255,255
12391,258,255,255,255
12392,348,255,255,255
12393,531,255,255,255
12394,9215,255,255,255
12395,264,255,255,255
12396,370,255,255,255
12397,4925,255,255,255
12398,1311,255,255,255
12399,418,255,255,255
12400,737,255,255,255
12401,300,255,255,255
12402,25957,255,255,255
12403,4685,255,255,255
12404,266,255,255,255
12405,285,255,255,255
12406,8845,255,255,255
12407,284,255,255,255
12408,316,255,255,255
12409,434,255,255,255
12410,315,255,255,255
12411,4575,255,255,255
12412,1480,255,255,255
12413,255,255,255,255
12414,346,255,255,255
12415,286,255,255,255
12416,868,255,255,255
12417,4365,255,255,255
12418,25138,255,255,255
12419,8871,255,255,255
12420,278,255,255,255
12421,368,255,255,255
12422,271,255,255,255
12423,266,255,255,255
12424,334,255,255,255
12425,709,255,255,255
12426,378,255,255,255
12427,2895,255,255,255
12428,496,255,255,255
12429,365,255,255,255
12430,1005,255,255,255
12431,301,255,255,255
12432,25543,255,255,255
12433,3996,255,255,255
12434,252,255,255,255
12435,292,255,255,255
12436,625,255,255,255
12437,284,255,255,255
12438,9193,255,255,255
12439,285,255,255,255
12440,2482,255,255,255
12441,294,255,255,255
12442,950,255,255,255
12443,259,255,255,255
12444,320,255,255,255
12445,1126,255,255,255
12446,409,255,255,255
12447,482,255,255,255
12448,342,255,255,255
12449,3978,255,255,255
12450,266,255,255,255
12451,24538,255,255,255
12452,262,255,255,255
12453,251,255,255,255
12454,318,255,255,255
12455,316,255,255,255
12456,9309,255,255,255
12457,300,255,255,255
12458,2896,255,255,255
12459,917,255,255,255
12460,273,255,255,255
12461,1119,255,255,255
12462,390,255,255,255
12463,411,255,255,255
12464,409,255,255,255
12465,271,255,255,255
12466,3917,255,255,255
12467,270,255,255,255
12468,5681,255,255,255
12469,18381,255,255,255
12470,473,255,255,255
12471,264,255,255,255
12472,9196,255,255,255
12473,295,255,255,255
12474,2642,255,255,255
12475,1537,255,255,255
12476,584,255,255,255
12477,957,255,255,255
12478,440,255,255,255
12479,366,255,255,255
12480,357,255,255,255
12481,25274,255,255,255
12482,3854,255,255,255
12483,334,255,255,255
12484,305,255,255,255
12485,258,255,255,255
12486,9566,255,255,255
12487,3398,255,255,255
12488,1274,255,255,255
12489,588,255,255,255
12490,396,255,255,255
12491,351,255,255,255
12492,4434,255,255,255
12493,24459,255,255,255
12494,284,255,255,255
12495,353,255,255,255
12496,272,255,255,255
12497,885,255,255,255
12498,8434,255,255,255
12499,1060,255,255,255
12500,2415,255,255,255
12501,366,255,255,255
12502,1288,255,255,255
12503,276,255,255,255
12504,985,255,255,255
12505,282,255,255,255
12506,307,255,255,255
12507,271,255,255,255
12508,323,255,255,255
12509,4361,255,255,255
12510,25342,255,255,255
12511,9154,255,255,255
12512,566,255,255,255
12513,1732,255,255,255
12514,265,255,255,255
12515,1643,255,255,255
12516,282,255,255,255
12517,350,255,255,255
12518,501,255,255,255
12519,1015,255,255,255
12520,277,255,255,255
12521,384,255,255,255
12522,340,255,255,255
12523,3765,255,255,255
12524,24131,255,255,255
12525,295,255,255,255
12526,9126,255,255,255
12527,324,255,255,255
12528,269,255,255,255
12529,352,255,255,255
12530,3725,255,255,255
12531,939,255,255,255
12532,753,255,255,255
12533,540,255,255,255
12534,341,255,255,255
12535,4218,255,255,255
12536,25126,255,255,255
12537,269,255,255,255
12538,8880,255,255,255
12539,524,255,255,255
12540,1504,255,255,255
12541,266,255,255,255
12542,1450,255,255,255
12543,1354,255,255,255
12544,518,255,255,255
12545,745,255,255,255
12546,320,255,255,255
12547,504,255,255,255
12548,367,255,255,255
12549,4103,255,255,255
12550,24536,255,255,255
12551,354,255,255,255
12552,9226,255,255,255
12553,452,255,255,255
12554,1314,255,255,255
12555,1667,255,255,255
12556,1322,255,255,255
12557,370,255,255,255
12558,686,255,255,255
12559,435,255,255,255
12560,348,255,255,255
12561,306,255,255,255
12562,23427,255,255,255
12563,3699,255,255,255
12564,264,255,255,255
12565,341,255,255,255
12566,9258,255,255,255
12567,649,255,255,255
12568,263,255,255,255
12569,490,255,255,255
12570,3095,255,255,255
12571,1585,255,255,255
12572,1105,255,255,255
12573,283,255,255,255
12574,316,255,255,255
12575,3897,255,255,255
12576,5793,255,255,255
12577,17487,255,255,255
12578,263,255,255,255
12579,9429,255,255,255
12580,415,255,255,255
12581,280,255,255,255
12582,339,255,255,255
12583,769,255,255,255
12584,367,255,255,255
12585,284,255,255,255
12586,1462,255,255,255
12587,1209,255,255,255
12588,289,255,255,255
12589,480,255,255,255
12590,255,255,255,255
12591,670,255,255,255
12592,368,255,255,255
12593,260,255,255,255
12594,4057,255,255,255
12595,23830,255,255,255
12596,421,255,255,255
12597,256,255,255,255
12598,9174,255,255,255
12599,315,255,255,255
12600,507,255,255,255
12601,392,255,255,255
12602,341,255,255,255
12603,662,255,255,255
12604,2008,255,255,255
12605,1307,255,255,255
12606,881,255,255,255
12607,637,255,255,255
12608,295,255,255,255
12609,338,255,255,255
12610,4007,255,255,255
12611,23753,255,255,255
12612,611,255,255,255
12613,8829,255,255,255
12614,535,255,255,255
12615,1889,255,255,255
12616,2525,255,255,255
12617,790,255,255,255
12618,949,255,255,255
12619,295,255,255,255
12620,294,255,255,255
12621,4620,255,255,255
12622,342,255,255,255
12623,23571,255,255,255
12624,9207,255,255,255
12625,420,255,255,255
12626,1502,255,255,255
12627,1263,255,255,255
12628,1727,255,255,255
12629,788,255,255,255
12630,965,255,255,255
12631,279,255,255,255
12632,295,255,255,255
12633,804,255,255,255
12634,3996,255,255,255
12635,23896,255,255,255
12636,9602,255,255,255
12637,424,255,255,255
12638,492,255,255,255
12639,707,255,255,255
12640,1526,255,255,255
12641,3650,255,255,255
12642,423,255,255,255
12643,23957,255,255,255
12644,296,255,255,255
12645,4429,255,255,255
12646,793,255,255,255
12647,9286,255,255,255
12648,261,255,255,255
12649,517,255,255,255
12650,1715,255,255,255
12651,2050,255,255,255
12652,351,255,255,255
12653,777,255,255,255
12654,1289,255,255,255
12655,302,255,255,255
12656,24911,255,255,255
12657,4194,255,255,255
12658,394,255,255,255
12659,8656,255,255,255
12660,275,255,255,255
12661,292,255,255,255
12662,1671,255,255,255
12663,1746,255,255,255
12664,329,255,255,255
12665,1183,255,255,255
12666,436,255,255,255
12667,469,255,255,255
12668,666,255,255,255
12669,323,255,255,255
12670,561,255,255,255
12671,3878,255,255,255
12672,24349,255,255,255
12673,406,255,255,255
12674,9764,255,255,255
12675,508,255,255,255
12676,297,255,255,255
12677,321,255,255,255
12678,272,255,255,255
12679,1704,255,255,255
12680,1210,255,255,255
12681,953,255,255,255
12682,533,255,255,255
12683,301,255,255,255
12684,467,255,255,255
12685,280,255,255,255
12686,7115,255,255,255
12687,4024,255,255,255
12688,17522,255,255,255
12689,9209,255,255,255
12690,477,255,255,255
12691,356,255,255,255
12692,3213,255,255,255
12693,923,255,255,255
12694,265,255,255,255
12695,861,255,255,255
12696,392,255,255,255
12697,7076,255,255,255
12698,3732,255,255,255
12699,17112,255,255,255
12700,341,255,255,255
12701,8865,255,255,255
12702,266,255,255,255
12703,490,255,255,255
12704,538,255,255,255
12705,312,255,255,255
12706,1615,255,255,255
12707,1748,255,255,255
12708,1453,255,255,255
12709,890,255,255,255
12710,256,255,255,255
12711,24353,255,255,255
12712,3987,255,255,255
12713,281,255,255,255
12714,309,255,255,255
12715,420,255,255,255
12716,8842,255,255,255
12717,554,255,255,255
12718,469,255,255,255
12719,297,255,255,255
12720,1771,255,255,255
12721,4722,255,255,255
12722,396,255,255,255
12723,287,255,255,255
12724,3804,255,255,255
12725,527,255,255,255
12726,6390,255,255,255
12727,512,255,255,255
12728,17144,255,255,255
12729,396,255,255,255
12730,8901,255,255,255
12731,250,255,255,255
12732,582,255,255,255
12733,863,255,255,255
12734,1707,255,255,255
12735,3915,255,255,255
12736,255,255,255,255
12737,673,255,255,255
12738,4064,255,255,255
12739,272,255,255,255
12740,23236,255,255,255
12741,413,255,255,255
12742,8259,255,255,255
12743,259,255,255,255
12744,617,255,255,255
12745,1092,255,255,255
12746,2414,255,255,255
12747,1112,255,255,255
12748,1740,255,255,255
12749,461,255,255,255
12750,295,255,255,255
12751,3924,255,255,255
12752,259,255,255,255
12753,23174,255,255,255
12754,284,255,255,255
12755,413,255,255,255
12756,290,255,255,255
12757,8299,255,255,255
12758,351,255,255,255
12759,274,255,255,255
12760,430,255,255,255
12761,884,255,255,255
12762,1495,255,255,255
12763,1190,255,255,255
12764,1259,255,255,255
12765,1059,255,255,255
12766,1249,255,255,255
12767,331,255,255,255
12768,312,255,255,255
12769,318,255,255,255
12770,422,255,255,255
12771,6103,255,255,255
12772,3889,255,255,255
12773,507,255,255,255
12774,259,255,255,255
12775,16452,255,255,255
12776,288,255,255,255
12777,553,255,255,255
12778,8405,255,255,255
12779,773,255,255,255
12780,252,255,255,255
12781,378,255,255,255
12782,1944,255,255,255
12783,1259,255,255,255
12784,1299,255,255,255
12785,433,255,255,255
12786,757,255,255,255
12787,285,255,255,255
12788,345,255,255,255
12789,23951,255,255,255
12790,4051,255,255,255
12791,352,255,255,255
12792,260,255,255,255
12793,8936,255,255,255
12794,368,255,255,255
12795,264,255,255,255
12796,903,255,255,255
12797,1401,255,255,255
12798,1711,255,255,255
12799,1359,255,255,255
12800,535,255,255,255
12801,307,255,255,255
12802,24605,255,255,255
12803,4019,255,255,255
12804,412,255,255,255
12805,358,255,255,255
12806,8723,255,255,255
12807,660,255,255,255
12808,1680,255,255,255
12809,1024,255,255,255
12810,1851,255,255,255
12811,691,255,255,255
12812,487,255,255,255
12813,300,255,255,255
12814,278,255,255,255
12815,276,255,255,255
12816,277,255,255,255
12817,504,255,255,255
12818,3796,255,255,255
12819,24932,255,255,255
12820,328,255,255,255
12821,8993,255,255,255
12822,415,255,255,255
12823,285,255,255,255
12824,1466,255,255,255
12825,520,255,255,255
12826,1676,255,255,255
12827,310,255,255,255
12828,332,255,255,255
12829,401,255,255,255
12830,657,255,255,255
12831,298,255,255,255
